                        09266500 ASHLEY CREEK NEAR VERNAL, UT                                                            PAGE  1

           WATER
           YEAR    OCT     NOV     DEC     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP       ANN
           2007   2231.   1751.   1121.    724.    641.    877.   4368.  18528.   6036.   2035.   3158.   2243.    43713.    43713.
           2008   3394.   1753.   1148.   1000.    877.    918.   1139.  17706.  15191.   6319.   4493.   2471.    56409.    56409.
           2009   1351.   1121.    930.    795.    631.    666.   1115.  20854.  12990.   9558.   5203.   2801.    58015.    58015.
           2010    954.    684.    463.    426.    326.    347.    987.  13101.  20987.   6446.   4558.   1562.    50841.    50841.
           2011    560.    720.    660.    460.    320.    570.   1190.  14330.  36290.  12090.   6660.   4830.    78680.    78680.

           AVE.   2933.   2070.   1584.   1313.   1063.   1114.   2748.  20447.  17198.   7392.   4906.   3692.    70118.    70118.


          * DATA CORRELATED WITH STATION:     09306500 WHITE RIVER NEAR WATSON, UTAH                                          
          Count      82      82      82      82      82      82      82      82      82      82      82      82                  96

           NUMBER OF YEARS   96                       Log-Log Regression  
                                                                                                                        PAGE  7

          Correlation Coefficients           10:37:59.4          05/23/2012
                      Log-Log Regression  
          1 OCT  A=0.631029459E-06, B=0.216929967E+01, R=  0.758548, R*R=  0.575394
          2 NOV  A=0.302649980E-08, B=0.268786049E+01, R=  0.601355, R*R=  0.361628
          3 DEC  A=0.160125495E-06, B=0.230090158E+01, R=  0.634794, R*R=  0.402963
          4 JAN  A=0.576357081E-06, B=0.215662905E+01, R=  0.581595, R*R=  0.338253
          5 FEB  A=0.325300062E-05, B=0.194821154E+01, R=  0.597036, R*R=  0.356452
          6 MAR  A=0.147912725E-04, B=0.173454672E+01, R=  0.513372, R*R=  0.263550
          7 APR  A=0.359416478E-06, B=0.213837280E+01, R=  0.690983, R*R=  0.477457
          8 MAY  A=0.236547691E-01, B=0.118937719E+01, R=  0.839789, R*R=  0.705245
          9 JUN  A=0.110622402E+00, B=0.103155741E+01, R=  0.882385, R*R=  0.778604
         10 JUL  A=0.868038514E+01, B=0.630436514E+00, R=  0.860370, R*R=  0.740237
         11 AUG  A=0.606085850E+00, B=0.878394659E+00, R=  0.773128, R*R=  0.597726
         12 SEP  A=0.275385480E-02, B=0.139193478E+01, R=  0.775779, R*R=  0.601832
         13 ANN  A=0.815994500E-02, B=0.121235112E+01, R=  0.852868, R*R=  0.727384


         Base Station:       O:\STREAMFL\MONTH\09306500.MON
         Correlated Station: O:\STREAMFL\MONTH\09266500.MON
         Print File Name:    O:\STREAMFL\MONTH\09266500.PRN
         Output/Save File:   
