                        10183500 SEVIER RIVER NEAR KINGSTON, UT                                                          PAGE  1

           WATER
           YEAR    OCT     NOV     DEC     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP       ANN
          +   AVE. GIVEN FOR YEARS OF CONCURRENT DATA WITH CORRELATED STATION
                        10183500 SEVIER RIVER NEAR KINGSTON, UT                                                          PAGE  5

           R      1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000               1.000
           A   0.00E+000.00E+000.00E+000.00E+000.00E+000.00E+000.00E+000.00E+000.00E+000.00E+000.00E+000.00E+00           0.000E+00
           B   0.10E+010.10E+010.10E+010.10E+010.10E+010.10E+010.10E+010.10E+010.10E+010.10E+010.10E+010.10E+01           0.100E+01

           WATER
           YEAR    OCT     NOV     DEC     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP       SUM       ANN

           1989   5100.   9348.  10199.   7706.   7144.   9304.   3174.   1144.   1111.    856.   1057.    823.    56966.    56966.
           1990   1720.   3931.   7357.   7630.   7811.   6565.   1470.    980.    737.    572.    754.    655.    40182.    40182.
           1991    970.   3435.   6827.   6284.   6629.   5111.   1438.   1480.   1712.    703.    471.    704.    35764.    35764.
           1992    845.   3759.   7698.   7073.   7416.   7821.   1932.   6048.   1753.    847.    878.    871.    46941.    46941.
           1993   1260.   5820.   8300.   8550.   9030.  14230.  17500.  39570.  24480.   5070.   4690.   2720.   141220.   141220.
           1994   8253.  11443.  11887.  11250.  10124.  11778.   2840.   3148.   1523.    708.    724.    811.    74489.    74489.
           1995   3710.   8270.   9580.   9550.   9150.  13350.   8130.  29880.  42870.  19750.   4940.   4900.   164080.   164080.
           1996   7279.  11544.  12296.  11845.  11752.  10280.   3366.   1285.    789.    803.    636.    854.    72729.    72729.
           1997   1785.   6325.   9007.  10383.   8311.  10725.   5070.   6879.   2311.   1051.   2073.   9354.    73274.    73274.
           1998   8035.   8892.   9715.   9392.   8590.  11746.   7031.  18220.  25321.   6748.   2832.  12430.   128952.   128952.
           1999  10264.  14087.  12198.  11149.   9917.   8154.   2267.   7722.   5302.   1734.   2729.   4078.    89601.    89601.
           2000   4298.   8112.  10352.  11163.  10679.   9374.   2910.   3830.    849.    784.   1000.    889.    64240.    64240.
           2001   2674.   9055.   9269.   8755.   8680.  11371.   4165.  12591.   2519.   1109.   1394.   1206.    72788.    72788.
           2002   1688.   5895.   8733.   8628.   7468.   6787.   1016.    799.    618.    548.    486.    567.    43233.    43233.
           2003   1371.   3406.   6762.   7256.   6083.   5808.    871.   1700.    827.    633.   1281.    537.    36535.    36535.
           2004    823.   3055.   6127.   6920.   6936.   6684.    930.   2705.    607.    540.    527.    481.    36335.    36335.
           2005   3320.   9850.   9140.  11730.   9580.  11040.  23660.  59120.  70160.  25050.  15720.   8420.   256790.   256790.
